id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2907112,West Loop Modern Urban Retreat,6264764,Jeff And Jennifer,,Near West Side,41.88445,-87.65146,Private room,136,5,62,2021-12-03,0.66,1,327,5,R21000075167
2907500,The Red Room,11231030,Erik,,West Lawn,41.78225,-87.72806,Private room,35,1,329,2021-10-17,3.55,2,251,16,R17000014945
2934604,"Cozy Wicker Park, Chicago Apartment",9791233,John,,West Town,41.90332,-87.6697,Entire home/apt,159,1,269,2020-08-17,2.83,1,1,0,City registration pending
2979322,One Bedroom Suite in Lincoln Park,33561,Mary,,Lincoln Park,41.92087,-87.65709,Entire home/apt,200,28,6,2019-11-23,0.06,1,336,0,R20000054869
3031898,Art Collector's Pied-a'-terre,15442332,Karen Sophie,,South Shore,41.77206,-87.56982,Entire home/apt,70,32,245,2019-10-23,2.57,1,320,0,City registration pending
3053081,Relaxed Bucktown/Wicker Park 1B Apt,1368870,Paul,,Logan Square,41.91571,-87.67449,Entire home/apt,92,2,381,2022-03-12,4.00,1,97,71,R17000015736
3068787,Lincoln Square Modern 2 Bed 2 Bath,7780304,Mark And Collette,,North Center,41.96136,-87.6784,Entire home/apt,150,3,102,2022-02-21,1.28,1,247,7,R20000054730
3083343,"Splendid Flat w/ Huge Porch, STEPS from 606 Trail",209564,Ami,,Logan Square,41.91503,-87.67146,Entire home/apt,157,2,100,2022-02-06,1.11,6,71,22,R18000036344
3088192,Logan Square Apartment,15710890,Paul & Sarah,,Logan Square,41.93105,-87.71177,Entire home/apt,139,1,446,2022-03-06,4.73,1,255,49,R17000017836
3111197,"Beautiful, large, light-filled 1Bd",5863711,Masha,,Rogers Park,42.00729,-87.67708,Entire home/apt,150,32,45,2021-12-26,0.48,1,365,1,City registration pending
3138825,"South Loop Comfy 2BdRm,free parking&WiFi&Netflix",9339313,Leon,,Lower West Side,41.85478,-87.65277,Entire home/apt,70,1,506,2022-03-06,5.33,10,337,57,City registration pending
3172794,LOFT606:  Gigantic Sunlit Former Factory Home,16090300,John,,Logan Square,41.91634,-87.69335,Entire home/apt,1234,1,63,2022-02-24,0.68,10,340,11,R17000015252
3267902,Ravenswood Guest House Annex,2676165,Richard,,Edgewater,41.98908,-87.66697,Entire home/apt,89,2,288,2021-11-27,3.05,1,251,10,R17000014245
3292054,The Roscoe House near Wrigley Field,5960265,Garrett And Courtney,,Lake View,41.94278,-87.65621,Entire home/apt,203,3,179,2022-03-14,1.92,5,276,31,R17000020423
3293564,The Roscoe House: Onyx Room,5960265,Garrett And Courtney,,Lake View,41.94301,-87.65686,Private room,89,32,61,2021-12-19,0.66,5,227,11,R17000020423
3295017,The Roscoe House: Master Bedroom,5960265,Garrett And Courtney,,Lake View,41.94271,-87.65714,Private room,89,2,34,2021-12-19,0.37,5,210,11,City registration pending
3303813,The Roscoe House: Green Room,5960265,Garrett And Courtney,,Lake View,41.94319,-87.65503,Private room,89,2,99,2022-03-10,1.05,5,207,19,City registration pending
3308694,"""The Annex II"" Huge 1,600 Sq foot Apartment",16707041,Matthew,,Near West Side,41.88711,-87.6438,Entire home/apt,349,2,72,2022-03-13,1.07,2,308,34,R21000072734
3329088,East Garfield Park 2 Bedroom,16807770,William,,East Garfield Park,41.88367,-87.70864,Entire home/apt,99,4,92,2021-10-11,0.98,1,341,3,R17000017864
3385966,Welcome to your 2BD Penthouse,9995028,Chad,,Lake View,41.93594,-87.66953,Entire home/apt,176,2,172,2022-03-10,2.05,1,270,23,C17000006773
3394750,Park Side Apt. Walk to Orange Line!,8781008,Jenn,,Mckinley Park,41.8251,-87.6739,Entire home/apt,90,2,110,2021-11-26,2.05,1,92,15,R17000015557
3434136,Beautiful West Lakeview location,17217012,Janet,,Lake View,41.94159,-87.65099,Private room,75,2,155,2021-12-20,1.66,1,283,12,R17000013279
3445991,"#55-Clean,Great area. free parking, 24h check in.",13389580,Ed,,Dunning,41.94418,-87.79895,Private room,35,4,5,2021-11-01,0.05,2,71,1,City registration pending
3453656,Private large room with your own bathroom,17405364,Jennifer,,Rogers Park,42.00146,-87.66982,Private room,70,10,35,2021-12-31,0.43,2,73,1,R21000073244
3485081,Cozy coach house garden unit in wicker park.,11848299,Anton,,West Town,41.90788,-87.68075,Private room,112,3,180,2021-10-12,1.92,2,0,7,R17000014102
3488317,Brewers & Reds  vs Cubs Wrigleyville - 3 bdrms,3621097,Marcus,,Lake View,41.94421,-87.64861,Entire home/apt,375,1,6,2018-09-16,0.10,2,0,0,R17000017566
3517984,Private room w/bath in urban canopy,11294056,Amanda,,Hyde Park,41.79963,-87.59186,Private room,75,1,337,2022-02-21,3.65,1,263,29,R17000015187
3570616,1 Bedroom Victorian Beauty at Logan Square!,3920450,Vas,,Logan Square,41.93047,-87.7196,Entire home/apt,85,32,148,2022-02-27,1.59,4,304,5,
3571862,DOWNTOWN 1 BED MILLENNIUM PARK LOCATION +SPA,3965428,Rob,,Loop,41.88746,-87.61555,Entire home/apt,150,31,12,2017-07-27,0.13,88,365,0,City registration pending
3590692,"Modern, Super-CLEAN, Garden Level  Bedroom 3",12955486,Luke & Ligia,,Edgewater,41.99103,-87.66166,Private room,39,20,40,2022-03-09,0.43,3,217,4,R18000034100
3638744,Chicago Suite 1BR/1BA (3709-G2),837429,Petru,,Irving Park,41.95965,-87.72016,Entire home/apt,70,7,40,2021-12-28,0.44,1,228,11,R17000014762
3639045,Modern suite in Victorian Garden setting.,8607123,Grainne,,West Ridge,41.99595,-87.67545,Entire home/apt,65,60,5,2020-10-03,0.12,2,320,0,R17000015507
3666681,NEW ULTRA LUXURY CONDO RIVER-NORTH Roof-Top Pool,3965428,Rob,,Near North Side,41.88853,-87.63399,Entire home/apt,170,90,14,2019-09-11,0.15,88,365,0,City registration pending
3696178,Beautiful condo close to the beach,18742622,Barbara,,Rogers Park,42.0222,-87.67226,Private room,55,3,60,2021-12-22,0.72,2,227,7,R18000034124
3697283,"20 Mins to Downtown Chgo, 8 Mins to McCormick",241738,Karen,,Grand Boulevard,41.81866,-87.61644,Private room,85,2,12,2021-09-07,0.21,1,365,1,R17000013846
3742513,03a. Queen sized in coed room,2907254,Joe,,West Ridge,42.0168,-87.68771,Shared room,17,1,132,2021-10-28,1.43,19,110,8,R21000075752
3761023,"Free parking, close to public transit, dining",14015437,Andrew &  Diane,,Bridgeport,41.83615,-87.64638,Entire home/apt,65,4,58,2021-12-12,0.82,1,0,14,R17000015662
3783099,Lakefront nature lovers abode,5006631,Jacqui,,Uptown,41.9733,-87.6516,Private room,65,32,18,2019-09-01,0.20,1,330,0,City registration pending
3783533,"""Home Away from Home"" - Free Street Parking!",19416379,Glenda,,Humboldt Park,41.898048,-87.702972,Entire home/apt,106,2,318,2022-02-21,3.48,1,93,18,R17000018703
3792844,Luxury high-rise One Bedroom One-Private bathroom,19471032,Alberto,,Loop,41.877,-87.63055,Private room,65,30,3,2021-10-08,0.35,1,216,3,R21000074087
3797518,DrM Spacious Clean Convenient,18818038,Darrell,,South Shore,41.771,-87.57502,Private room,100,3,2,2015-08-04,0.02,1,365,0,City registration pending
3811926,The Blue Room,11231030,Erik,,West Lawn,41.78392,-87.72921,Private room,35,1,427,2022-01-03,4.61,2,319,12,R17000014945
3828422,"Lakefront, Downtown, World Champion Cubs Baseball",4727270,Sheila,,Lake View,41.94842,-87.64798,Private room,83,1,37,2019-10-20,0.44,1,93,0,R17000013830
3835961,"Sunny, Classy Condo in Chicago",689354,Seung-Won Stella,,West Ridge,42.00544,-87.68377,Private room,55,3,2,2019-10-31,0.06,2,0,0,City registration pending
3870522,Cozy Big Private Condo in Historic Andersonville,3771351,Dorie,,Uptown,41.97351,-87.66574,Entire home/apt,153,4,42,2021-12-26,0.48,1,12,9,R21000063111
3897045,Chic and modern - Best location in Chicago,3843347,Andrea,,Near North Side,41.89637,-87.62726,Entire home/apt,100,30,34,2021-12-26,0.37,3,207,9,City registration pending
3924599,Unique and Chic 1,4010906,Bobbie,,Grand Boulevard,41.8198,-87.61423,Entire home/apt,131,32,7,2021-08-21,0.08,8,365,1,R21000073636
3946324,Welcoming All to Our Covid-Vaccinated Community 1E,20449664,John,,Dunning,41.94306,-87.79432,Private room,95,3,23,2021-10-04,0.25,3,269,1,R18000024095
3951336,Gold Coast cozy condo just like your home,20130521,Kevin,,Near North Side,41.89874,-87.61862,Entire home/apt,110,32,1,2021-07-18,0.12,1,0,1,City registration pending
3962072,SPACIOUS and VERY BRIGHT 2BDR LOFT near DOWNTOWN,20528154,Gabriela,,Near West Side,41.88503,-87.68664,Entire home/apt,94,3,86,2021-11-29,0.94,1,331,17,R17000013625
3979385,Private 3rd Floor Apartment,20624213,Karen,,Uptown,41.95669,-87.64847,Entire home/apt,125,2,267,2022-01-01,2.91,1,215,34,R19000047696
3979425,Brand New Duplex Humboldt / Ukrainian border,20624315,Molly,,West Town,41.9011,-87.69184,Entire home/apt,135,32,3,2017-07-17,0.05,1,0,0,City registration pending
3984383,Private room in house on Professor's Row at U of C,13339125,Greg,,Hyde Park,41.78934,-87.58946,Private room,59,1,47,2019-09-22,0.51,2,0,0,City registration pending
4021636,Private Queen bed in Old Town House,1416817,Scott,,Near North Side,41.9032,-87.63664,Private room,101,2,19,2021-10-23,0.21,4,0,1,R20000060224
4051574,Private 1br 1ba - Boystown/Wrigleyville,21009309,Joshua,,Lake View,41.9391,-87.64573,Private room,79,32,21,2018-08-13,0.26,2,0,0,City registration pending
4051584,Private Space in Center of Boystown,21009309,Joshua,,Lake View,41.94047,-87.64578,Entire home/apt,132,32,32,2019-12-01,0.35,2,0,0,City registration pending
4067870,Casa Corazón (N) near Rush / UIC,1559157,Amanda,,Lower West Side,41.84828,-87.68021,Private room,75,2,99,2021-10-25,1.13,3,345,13,R20000054162
4075630,Cute 1-Bdrm Coachouse Apartment in Wicker Park!!,16864162,Brittany,,West Town,41.90384,-87.66765,Entire home/apt,95,3,318,2022-02-27,3.52,1,76,5,R21000073879
4083903,"Beautiful, Spacious Historic Greystone Unit.",21178487,Fatimah,,Grand Boulevard,41.80392,-87.6108,Entire home/apt,150,1,3,2020-03-01,0.12,1,0,0,R21000075485
4096995,Private Living Room w/ King Bed & AC!,2880338,Elizabeth,,Uptown,41.96264,-87.67296,Private room,88,3,19,2021-09-17,0.21,2,175,3,R17000015627
4105283,Short-Term Sublet Near Lake Michigan,18649856,Rachel,,Edgewater,41.99701,-87.66099,Entire home/apt,42,20,202,2019-10-19,2.21,1,40,0,R17000015466
4150121,Stunning Chicago Loft Near Wrigley Field,2441500,Lisa,,Lake View,41.94987,-87.64611,Entire home/apt,98,1,392,2022-02-26,4.34,1,193,43,R20000058250
4178970,2 bdrm apt ideally located in Lakeview area,8852597,Hector,,Lake View,41.93297,-87.65748,Entire home/apt,253,2,58,2022-03-13,0.64,6,61,9,R17000013371
4214683,"Mid City, Vintage, Comfortable Private Room",21872907,Tamiz,,Irving Park,41.95107,-87.71005,Private room,44,2,88,2022-03-08,0.98,1,79,4,R17000015442
4218075,Lovely First Floor Flat with Piano,19809145,Michael,,West Town,41.89698,-87.68679,Entire home/apt,399,5,34,2021-10-15,0.38,1,177,3,R22000076589
4227003,Chicago Loop one bedroom/one bathroom Apartment,21937279,Claudia,,Loop,41.87346,-87.62843,Entire home/apt,139,3,18,2022-03-14,1.04,1,35,16,R20000057868
4243309,Sleek Wrigleyville/Boystown Condo with Rooftop Skyline Views,21924626,Nathan,,Lake View,41.94124,-87.64941,Private room,82,32,352,2022-03-05,3.99,2,340,52,R17000013270
4243905,Historic house in hip Logan Square,22022871,Jill,,Logan Square,41.9254,-87.69753,Entire home/apt,250,7,42,2021-12-30,0.52,1,365,10,R21000074828
4257285,The Stained Glass Apt. Edgewater #2,2915265,Felice,,Edgewater,41.99632,-87.66385,Private room,65,2,61,2021-06-27,0.67,2,197,2,R18000034164
4263439,Art Deco loft minutes from the Lake and DT,151658,Anne,,Near North Side,41.90564,-87.6294,Entire home/apt,142,3,185,2022-01-02,2.09,1,36,38,R21000072403
4278432,2BD in Lincoln Square Neighborhood,19538870,Jackie,,Lincoln Square,41.96833,-87.68547,Entire home/apt,150,3,78,2019-11-06,0.88,1,61,0,R17000018632
4278818,Unique and Chic 2,4010906,Bobbie,,Grand Boulevard,41.81873,-87.61387,Entire home/apt,100,32,12,2021-12-25,0.15,8,365,1,R21000073667
4302460,Sunny Logan Square Nook,5961424,Jessie,,Logan Square,41.91869,-87.70641,Entire home/apt,61,1,18,2018-04-18,0.20,1,0,0,City registration pending
4310601,Charming Coach House in UK Village,12831311,Sukh,,West Town,41.8905,-87.68672,Entire home/apt,114,2,101,2022-03-13,1.12,1,33,6,R22000077746
4335812,Garden Apartment Bronzeville,4010906,Bobbie,,Grand Boulevard,41.81793,-87.61291,Private room,131,35,11,2019-10-24,0.13,8,365,0,2559946
4365466,01a. Full bed in Coed Space - 3 mi from NWU,2907254,Joe,,West Ridge,42.01653,-87.68788,Shared room,18,1,98,2021-06-02,1.09,19,122,2,R21000075752
4370895,Sun-drenched Gold Coast Flat,10691960,Kayla,,Near North Side,41.90487,-87.62747,Entire home/apt,225,10,95,2021-10-05,1.07,1,178,5,City registration pending
4394093,Private bed/bath in beautiful home,22810362,Anne,,Lake View,41.95518,-87.66999,Private room,75,3,34,2022-01-21,0.40,1,0,4,R20000058491
4417718,"Cozy, Bright Basement Guest Suite",1096941,Angela,,Irving Park,41.96114,-87.70514,Private room,36,30,17,2021-12-11,0.19,1,53,3,R18000036419
4457161,"Comfy 3BD/1BA, garage spot included",23128169,Jeanne,,North Center,41.95931,-87.67795,Entire home/apt,203,2,69,2022-03-13,0.77,1,107,12,R17000018685
4503414,Private bedroom near the loop and McCormick Place,20059524,(Email hidden by Airbnb),,Armour Square,41.85565,-87.63322,Private room,37,32,11,2021-12-05,0.26,1,328,7,City registration pending
4567558,2 Bedrooms are perfect for groups up to 3 guests,2169532,Adam,,Irving Park,41.95501,-87.73814,Private room,104,1,122,2021-09-19,1.39,1,365,6,R21000061825
4592031,UPTOWN ROW HOUSE-SPACIOUS PRIVATE SHARED ROOM(S),23803571,Tomasso,,Uptown,41.96574,-87.65747,Private room,81,1,100,2022-02-20,1.61,1,139,27,R21000074243
4598631,7 Beds 2 floor Apt : NO Parties,1649647,Bianca,,West Town,41.9116,-87.66693,Entire home/apt,169,2,301,2022-03-09,3.39,3,68,42,c
4632510,Spacious two bedroom with patio!,1563534,Lizzie,,West Town,41.90376,-87.69556,Entire home/apt,92,32,159,2021-12-16,1.81,1,130,4,R18000028038
4644849,Gorgeous 2 Bedroom Condo Near Lake,24047255,Yana,,Uptown,41.95904,-87.64822,Entire home/apt,175,2,49,2022-02-27,0.59,1,232,4,R22000076568
4662201,"Great location, large space",24124115,Syed,,West Town,41.900188,-87.661751,Private room,105,3,11,2017-08-06,0.12,1,355,0,R21000072502
4667333,Bucktown - Private Room,5166793,Carrie & Brad,,Logan Square,41.92118,-87.68678,Private room,58,32,200,2021-11-07,2.27,2,88,30,R18000037035
4689162,Entire place Very Nice,24244938,Carl,,Albany Park,41.96109,-87.72917,Entire home/apt,100,2,12,2022-01-07,0.19,1,45,7,City registration pending
4720091,Charming Lakeview Studio,24382398,Michael,,Lake View,41.93376,-87.6508,Entire home/apt,109,5,44,2021-10-24,0.50,1,89,3,R21000062172
4730797,Home in Vibrant Logan Square,2892101,Justine,,Logan Square,41.92125,-87.70158,Private room,51,3,84,2022-01-09,0.99,2,304,21,R18000034118
4731523,A Cozy Room for Two in Vibrant Logan Square,2892101,Justine,,Logan Square,41.92286,-87.70154,Private room,51,32,58,2022-01-06,0.66,2,351,9,R18000034119
4777997,My Artsy flat,24640929,Dedric,,South Deering,41.7221,-87.57825,Entire home/apt,150,3,40,2017-10-23,0.49,1,87,0,R17000014483
4785815,Getaway in East Lakeview/Boystown!,24671850,Kelly,,Lake View,41.94207,-87.64757,Entire home/apt,105,5,65,2020-03-16,0.79,1,0,0,R20000054128
4786970,Large room in Art Gallery ((:,24676863,William,,West Town,41.90992,-87.67521,Private room,89,1,48,2022-01-01,0.57,3,299,13,R19000051167
4793938,2BD Suite @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97106,-87.66777,Hotel room,288,2,73,2022-01-03,0.85,12,61,15,R17000017980
4803582,Coach house Wicker Park- Bucktown,24267774,Barbara,,West Town,41.90596,-87.67569,Entire home/apt,131,2,109,2022-02-21,1.28,1,336,23,R17000013739
4823301,Spacious 1 BdRm Apt. in center of Wrigley/Boystown,22090229,Darrian,,Lake View,41.94544,-87.65169,Entire home/apt,148,2,34,2022-02-22,0.39,1,252,23,R21000064642
4840199,3BD Suite with Fireplace @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97095,-87.66798,Entire home/apt,499,4,27,2021-06-13,0.32,12,163,4,2328618
4840753,1BD Suite @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97106,-87.66777,Private room,219,3,30,2022-02-21,0.34,12,338,1,R17000017980
4852830,Private bedroom in Lincoln Park,597871,Matt,,Lincoln Park,41.91233,-87.65146,Private room,105,2,255,2021-12-20,2.97,1,251,3,R17000015165
4872152,"Simple room, close to trains!",21922655,Angelica,,West Town,41.90637,-87.68954,Private room,60,1,216,2022-03-04,2.50,3,46,31,R21000069383
4907692,River Bungalow in Ravenswood Manor,22632675,Mary And Don,,Lincoln Square,41.96688,-87.69876,Entire home/apt,105,5,12,2021-04-26,0.14,2,0,2,R18000036955
4923963,Charming Brownstone Garden Level,23197213,Doral,,Grand Boulevard,41.80944,-87.61664,Entire home/apt,99,32,27,2019-09-24,0.36,1,350,0,R17000013470
4925062,Charming Row House Historic Pullman,25368785,Ellen,,Pullman,41.687,-87.6076,Private room,50,2,7,2018-06-12,0.08,1,0,0,R20000053645
5014976,"3BD, 2BA Hotel Suite -Fireplace",24705990,Rick,,Uptown,41.97,-87.66865,Entire home/apt,585,3,37,2021-09-19,0.45,12,349,1,City registration pending
5074013,Unwind in Style Steps from the Magnificent Mile,10209853,Tatiana & Roupen,,Near North Side,41.89295,-87.62217,Entire home/apt,250,2,279,2022-03-14,3.31,2,73,36,R21000071014
5102125,Private BR in Condo close to Chicago Dwtwn!,10613587,Saurin,,West Town,41.89492,-87.65926,Private room,77,1,152,2022-02-27,2.15,4,140,51,R21000073001
5117490,Entire Floor of a Modern Duplex,1407749,Vladimir,,West Town,41.89998,-87.69244,Private room,88,2,187,2022-02-27,2.17,1,74,8,R17000013876
5126218,"Rooftop deck, spacious, comfortable",13228002,Martha,,Logan Square,41.92026,-87.67979,Entire home/apt,150,30,5,2021-08-12,0.07,1,38,1,R17000014777
5195252,Room with large private balcony,26874445,Sebastien,,West Town,41.90451,-87.67943,Private room,54,2,138,2022-03-14,1.71,2,124,38,R21000064479
5205377,Private room+bath in Wicker Park,26874445,Sebastien,,West Town,41.90434,-87.67967,Private room,50,2,210,2022-02-28,2.45,2,130,33,R21000064479
5210927,iKlektik House // Robin,8813383,Mindy + Tony,,West Town,41.89329,-87.68574,Entire home/apt,110,2,360,2022-03-07,4.28,3,117,39,R21000073802
5210931,Lights! Camera! Action! Cool Space!,26957265,Beth,,West Town,41.89053,-87.68084,Entire home/apt,179,30,73,2021-03-10,0.86,3,350,0,R18000034238
5231461,Modern/Spacious 2BR/2BA West Town,27074701,Charissa,,West Town,41.90168,-87.693,Entire home/apt,150,3,168,2021-11-28,2.00,1,318,25,R21000072504
5283285,The Flower Power Room,22215535,Matt,,Lower West Side,41.85707,-87.67082,Private room,25,2,155,2018-06-27,1.79,3,0,0,City registration pending
5297152,Fresh and Sunny Bed & Bath by UofC,9499059,Bennett,,Hyde Park,41.79857,-87.59814,Private room,70,7,196,2022-02-03,2.30,3,54,21,R17000014580
5320006,Casita De Luz,7723412,Jenny,,Near West Side,41.86971,-87.65939,Entire home/apt,104,50,33,2021-01-15,0.41,1,231,0,City registration pending
5321981,Big comfortable room in Art Gallery,24676863,William,,West Town,41.9086,-87.67684,Private room,119,1,50,2022-03-01,0.59,3,118,2,City registration pending
5359984,"3 BR condo with great views, free WIFI and parking",4698713,Mark Y Toñi,,West Town,41.89558,-87.66585,Entire home/apt,141,3,89,2022-01-01,1.05,1,146,17,R20000058242
5406217,Modern 1BR/2BA Logan Square Condo,28022926,Bryan,,Logan Square,41.92723,-87.70807,Entire home/apt,164,2,169,2022-03-06,2.01,1,328,48,R22000077339
5414283,"Safe Central Hyde Park, Easy Walk to UC & Grocery",2768284,Cherie,,Hyde Park,41.79811,-87.58794,Private room,53,32,167,2021-12-13,1.98,1,332,2,City registration not required for long term rentals
5480976,2BR Chicago Condo w/ Garage Parking,22567195,Tim,,Logan Square,41.91924,-87.69361,Entire home/apt,198,1,277,2022-03-06,3.27,2,353,40,City registration pending
5496659,1 or 2 bdrm Apar+ in Our South Shore Bungalow home,28501460,Delia,,South Shore,41.76477,-87.57182,Private room,400,32,102,2021-08-02,1.20,7,289,2,City registration pending
